equipment_code,line_code,operation_code,equipment_name,equipment_type,creator_binding_id,sort_order,status
MainAssy01_E011,MainAssy01,MainAssy_OP05,CT_HBNCZSCPSC1_SC03,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZSCPSC1_SC03,2,ACTIVE
MainAssy01_E012,MainAssy01,MainAssy_OP06,CT_HBNCZSHMF_FA04,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZSHMF_FA04,1,ACTIVE
MainAssy01_E013,MainAssy01,MainAssy_OP06,CT_HBNCZSSL_UL01,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZSSL_UL01,2,ACTIVE
MainAssy01_E014,MainAssy01,MainAssy_OP06,CT_HBNCZSZJ_UL02,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZSZJ_UL02,3,ACTIVE
MainAssy01_E015,MainAssy01,MainAssy_OP07,CT_HBNCZLD_UL03,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZLD_UL03,1,ACTIVE
MainAssy01_E016,MainAssy01,MainAssy_OP07,CT_HBNCZTC_TL01,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZTC_TL01,2,ACTIVE
MainAssy01_E017,MainAssy01,MainAssy_OP08,CT_HOUM548TPSL_R_BF01,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HOUM548TPSL_R_BF01,1,ACTIVE
MainAssy01_E018,MainAssy01,MainAssy_OP08,CT_HOUM548TPSL_L_BF02,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HOUM548TPSL_L_BF02,2,ACTIVE
MainAssy01_E019,MainAssy01,MainAssy_OP09,CT_HOUM548TPSL_R_BF03,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HOUM548TPSL_R_BF03,1,ACTIVE
MainAssy01_E020,MainAssy01,MainAssy_OP09,CT_HOUM548TPSL_L_BF04,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HOUM548TPSL_L_BF04,2,ACTIVE
MainAssy01_E021,MainAssy01,MainAssy_OP10,CT_HOUM548TPSL_L_BF05,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HOUM548TPSL_L_BF05,1,ACTIVE
MainAssy01_E022,MainAssy01,MainAssy_OP10,CT_HBNCZSMD_LD03_01,ROBOT,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZSMD_LD03_01,2,ACTIVE
MainAssy01_E023,MainAssy01,MainAssy_OP11,CT_HBNCZSIOB_AS02_01,OTHER,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZSIOB_AS02_01,1,ACTIVE
MainAssy01_E024,MainAssy01,MainAssy_OP11,CT_HBNCZSMD_LD03_02,ROBOT,/World/ProdLine/a_L_HST_TestAssy_Sub/t_id_L_HST_TestAssy_Sub_AA01/id_L_HST_TestAssy_Sub_AA01/L_HST_TestAssy_Sub/L_HST_TestAssy_Sub/ASSET_PROD/asset_L_HST_TestAssy_Sub_PROD/t_id_CT_HBNCZSMD_LD03_02,2,ACTIVE
TrayAssy01_E001,TrayAssy01,TrayAssy_OP01,CT_HBNCZMTC_TL01,OTHER,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMTC_TL01,1,ACTIVE
TrayAssy01_E002,TrayAssy01,TrayAssy_OP01,CT_HBNCZMLD_LD01,ROBOT,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMLD_LD01,2,ACTIVE
TrayAssy01_E003,TrayAssy01,TrayAssy_OP02,CT_HBNCZMCVRG_WS01,WORKSTATION,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMCVRG_WS01,1,ACTIVE
TrayAssy01_E004,TrayAssy01,TrayAssy_OP03,CT_HBNCZMCVRG_WS02,WORKSTATION,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMCVRG_WS02,1,ACTIVE
TrayAssy01_E005,TrayAssy01,TrayAssy_OP04,CT_HBNCZMCVRG_WS03,WORKSTATION,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMCVRG_WS03,1,ACTIVE
TrayAssy01_E006,TrayAssy01,TrayAssy_OP05,CT_HBNCZMCVRG_WS04,WORKSTATION,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMCVRG_WS04,1,ACTIVE
TrayAssy01_E007,TrayAssy01,TrayAssy_OP05,CT_HBNCZMCVRG_WS05,WORKSTATION,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMCVRG_WS05,2,ACTIVE
TrayAssy01_E008,TrayAssy01,TrayAssy_OP06,CT_HBNCZMCVRG_WS06,WORKSTATION,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMCVRG_WS06,1,ACTIVE
TrayAssy01_E009,TrayAssy01,TrayAssy_OP07,CT_HBNCZMCVF_FLD01,ROBOT,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMCVF_FLD01,1,ACTIVE
TrayAssy01_E010,TrayAssy01,TrayAssy_OP08,CT_HBNCZMBUF_BF01,OTHER,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMBUF_BF01,1,ACTIVE
TrayAssy01_E011,TrayAssy01,TrayAssy_OP09,CT_HBNCZMULD_ULD02,ROBOT,/World/ProdLine/a_L_HST_TestAssy_Main/t_id_L_HST_TestAssy_Main_AA01/id_L_HST_TestAssy_Main_AA01/L_HST_TestAssy_Main/L_HST_TestAssy_Main/ASSET_PROD/asset_L_HST_TestAssy_Main_PROD/t_id_CT_HBNCZMULD_ULD02,1,ACTIVE
FT01_E001,FT01,FT_OP01,CT_TWNF09_13_RACK01,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK01,1,ACTIVE
FT01_E002,FT01,FT_OP01,CT_TWNF09_13_RACK02,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK02,2,ACTIVE
FT01_E003,FT01,FT_OP01,CT_TWNF09_13_RACK03,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK03,3,ACTIVE
FT01_E004,FT01,FT_OP01,CT_TWNF09_13_RACK04,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK04,4,ACTIVE
FT01_E005,FT01,FT_OP01,CT_TWNF09_13_RACK05,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK05,5,ACTIVE
FT01_E006,FT01,FT_OP01,CT_TWNF09_13_RACK06,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK06,6,ACTIVE
FT01_E007,FT01,FT_OP01,CT_TWNF09_13_RACK07,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK07,7,ACTIVE
FT01_E008,FT01,FT_OP01,CT_TWNF09_13_RACK08,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK08,8,ACTIVE
FT01_E009,FT01,FT_OP01,CT_TWNF09_13_RACK09,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK09,9,ACTIVE
FT01_E010,FT01,FT_OP01,CT_TWNF09_13_RACK10,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK10,10,ACTIVE
FT01_E011,FT01,FT_OP01,CT_TWNF09_13_RACK11,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK11,11,ACTIVE
FT01_E012,FT01,FT_OP01,CT_TWNF09_13_RACK12,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK12,12,ACTIVE
FT01_E013,FT01,FT_OP01,CT_TWNF09_13_RACK13,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK13,13,ACTIVE
FT01_E014,FT01,FT_OP01,CT_TWNF09_13_RACK14,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK14,14,ACTIVE
FT01_E015,FT01,FT_OP01,CT_TWNF09_13_RACK15,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK15,15,ACTIVE
FT01_E016,FT01,FT_OP01,CT_TWNF09_13_RACK16,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK16,16,ACTIVE
FT01_E017,FT01,FT_OP01,CT_TWNF09_13_RACK17,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK17,17,ACTIVE
FT01_E018,FT01,FT_OP01,CT_TWNF09_13_RACK18,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK18,18,ACTIVE
FT01_E019,FT01,FT_OP01,CT_TWNF09_13_RACK19,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK19,19,ACTIVE
FT01_E020,FT01,FT_OP01,CT_TWNF09_13_RACK20,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK20,20,ACTIVE
FT01_E021,FT01,FT_OP01,CT_TWNF09_13_RACK21,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK21,21,ACTIVE
FT01_E022,FT01,FT_OP01,CT_TWNF09_13_RACK22,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK22,22,ACTIVE
FT01_E023,FT01,FT_OP01,CT_TWNF09_13_RACK23,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK23,23,ACTIVE
FT01_E024,FT01,FT_OP01,CT_TWNF09_13_RACK24,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK24,24,ACTIVE
FT01_E025,FT01,FT_OP01,CT_TWNF09_13_RACK25,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK25,25,ACTIVE
FT01_E026,FT01,FT_OP01,CT_TWNF09_13_RACK26,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK26,26,ACTIVE
FT01_E027,FT01,FT_OP01,CT_TWNF09_13_RACK27,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK27,27,ACTIVE
FT01_E028,FT01,FT_OP01,CT_TWNF09_13_RACK28,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL01/id_L_HST_POD_Rack_Cell_CELL01/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK28,28,ACTIVE
FT01_E029,FT01,FT_OP01,CT_TWNF09_13_RACK01,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK01,29,ACTIVE
FT01_E030,FT01,FT_OP01,CT_TWNF09_13_RACK02,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK02,30,ACTIVE
FT01_E031,FT01,FT_OP01,CT_TWNF09_13_RACK03,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK03,31,ACTIVE
FT01_E032,FT01,FT_OP01,CT_TWNF09_13_RACK04,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK04,32,ACTIVE
FT01_E033,FT01,FT_OP01,CT_TWNF09_13_RACK05,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK05,33,ACTIVE
FT01_E034,FT01,FT_OP01,CT_TWNF09_13_RACK06,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK06,34,ACTIVE
FT01_E035,FT01,FT_OP01,CT_TWNF09_13_RACK07,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK07,35,ACTIVE
FT01_E036,FT01,FT_OP01,CT_TWNF09_13_RACK08,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK08,36,ACTIVE
FT01_E037,FT01,FT_OP01,CT_TWNF09_13_RACK09,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK09,37,ACTIVE
FT01_E038,FT01,FT_OP01,CT_TWNF09_13_RACK10,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK10,38,ACTIVE
FT01_E039,FT01,FT_OP01,CT_TWNF09_13_RACK11,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK11,39,ACTIVE
FT01_E040,FT01,FT_OP01,CT_TWNF09_13_RACK12,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK12,40,ACTIVE
FT01_E041,FT01,FT_OP01,CT_TWNF09_13_RACK13,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK13,41,ACTIVE
FT01_E042,FT01,FT_OP01,CT_TWNF09_13_RACK14,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK14,42,ACTIVE
FT01_E043,FT01,FT_OP01,CT_TWNF09_13_RACK15,OTHER,/World/ProdLine/a_L_HST_POD/t_id_L_HST_POD_Rack_Cell_CELL02/id_L_HST_POD_Rack_Cell_CELL02/L_HST_POD_Rack_Cell/L_HST_POD_Rack_Cell/ASSET_PROD/asset_L_HST_POD_Rack_Cell_PROD/t_id_CT_TWNF09_13_RACK15,43,ACTIVE
